driver,driver_label,age_ka,source,value,phase_unwrapped_rad,phase_rad,phase_deg,phase_extrapolated
obl,Obliquity,72.2,data/raw/obl_800_inter100.txt,0.390954,12.906002252585097,0.33963163822592435,19.459459459459502,False
obl,Obliquity,72.3,data/raw/obl_800_inter100.txt,0.39104,12.92015357084451,0.35378295648533786,20.270270270270316,False
obl,Obliquity,72.4,data/raw/obl_800_inter100.txt,0.391129,12.934304889103924,0.3679342747447514,21.08108108108113,False
obl,Obliquity,72.5,data/raw/obl_800_inter100.txt,0.391221,12.948456207363337,0.3820855930041649,21.89189189189194,False
obl,Obliquity,72.6,data/raw/obl_800_inter100.txt,0.391316,12.962607525622749,0.39623691126357663,22.702702702702652,False
obl,Obliquity,72.7,data/raw/obl_800_inter100.txt,0.391415,12.976758843882164,0.4103882295229919,23.513513513513566,False
obl,Obliquity,72.8,data/raw/obl_800_inter100.txt,0.391517,12.990910162141576,0.42453954778240366,24.324324324324277,False
obl,Obliquity,72.9,data/raw/obl_800_inter100.txt,0.391622,13.005061480400991,0.43869086604181895,25.13513513513519,False
obl,Obliquity,73.0,data/raw/obl_800_inter100.txt,0.39173,13.019212798660405,0.45284218430123246,25.945945945946004,False
obl,Obliquity,73.1,data/raw/obl_800_inter100.txt,0.391841,13.033364116919817,0.4669935025606442,26.756756756756715,False
obl,Obliquity,73.2,data/raw/obl_800_inter100.txt,0.391955,13.047515435179232,0.4811448208200595,27.56756756756763,False
obl,Obliquity,73.3,data/raw/obl_800_inter100.txt,0.392072,13.061666753438644,0.49529613907947123,28.37837837837834,False
obl,Obliquity,73.4,data/raw/obl_800_inter100.txt,0.392192,13.075818071698059,0.5094474573388865,29.189189189189253,False
obl,Obliquity,73.5,data/raw/obl_800_inter100.txt,0.392315,13.089969389957473,0.5235987755983,30.000000000000068,False
obl,Obliquity,73.6,data/raw/obl_800_inter100.txt,0.392441,13.104120708216884,0.5377500938577118,30.81081081081078,False
obl,Obliquity,73.7,data/raw/obl_800_inter100.txt,0.39257,13.1182720264763,0.5519014121171271,31.621621621621692,False
obl,Obliquity,73.8,data/raw/obl_800_inter100.txt,0.392702,13.132423344735711,0.5660527303765388,32.43243243243241,False
obl,Obliquity,73.9,data/raw/obl_800_inter100.txt,0.392836,13.146574662995127,0.5802040486359541,33.24324324324332,False
obl,Obliquity,74.0,data/raw/obl_800_inter100.txt,0.392974,13.160725981254538,0.5943553668953658,34.05405405405403,False
obl,Obliquity,74.1,data/raw/obl_800_inter100.txt,0.393114,13.174877299513952,0.6085066851547793,34.86486486486484,False
obl,Obliquity,74.2,data/raw/obl_800_inter100.txt,0.393257,13.189028617773367,0.6226580034141946,35.675675675675755,False
obl,Obliquity,74.3,data/raw/obl_800_inter100.txt,0.393403,13.203179936032779,0.6368093216736064,36.48648648648647,False
obl,Obliquity,74.4,data/raw/obl_800_inter100.txt,0.393551,13.217331254292194,0.6509606399330217,37.29729729729738,False
obl,Obliquity,74.5,data/raw/obl_800_inter100.txt,0.393702,13.231482572551606,0.6651119581924334,38.10810810810809,False
obl,Obliquity,74.6,data/raw/obl_800_inter100.txt,0.393855,13.24563389081102,0.6792632764518469,38.918918918918905,False
obl,Obliquity,74.7,data/raw/obl_800_inter100.txt,0.394011,13.259785209070435,0.6934145947112622,39.72972972972982,False
obl,Obliquity,74.8,data/raw/obl_800_inter100.txt,0.39417,13.273936527329846,0.707565912970674,40.54054054054053,False
obl,Obliquity,74.9,data/raw/obl_800_inter100.txt,0.394331,13.288087845589262,0.7217172312300892,41.35135135135145,False
obl,Obliquity,75.0,data/raw/obl_800_inter100.txt,0.394494,13.302239163848673,0.735868549489501,42.162162162162154,False
obl,Obliquity,75.1,data/raw/obl_800_inter100.txt,0.39466,13.316390482108087,0.7500198677489145,42.97297297297297,False
obl,Obliquity,75.2,data/raw/obl_800_inter100.txt,0.394828,13.3305418003675,0.764171186008328,43.78378378378378,False
obl,Obliquity,75.3,data/raw/obl_800_inter100.txt,0.394998,13.344693118626914,0.7783225042677415,44.5945945945946,False
obl,Obliquity,75.4,data/raw/obl_800_inter100.txt,0.39517,13.35884443688633,0.7924738225271568,45.40540540540551,False
obl,Obliquity,75.5,data/raw/obl_800_inter100.txt,0.395345,13.372995755145741,0.8066251407865686,46.21621621621622,False
obl,Obliquity,75.6,data/raw/obl_800_inter100.txt,0.395522,13.387147073405155,0.8207764590459821,47.02702702702703,False
obl,Obliquity,75.7,data/raw/obl_800_inter100.txt,0.395701,13.401298391664568,0.8349277773053956,47.837837837837846,False
obl,Obliquity,75.8,data/raw/obl_800_inter100.txt,0.395882,13.415449709923982,0.8490790955648091,48.64864864864866,False
obl,Obliquity,75.9,data/raw/obl_800_inter100.txt,0.396066,13.429601028183397,0.8632304138242244,49.45945945945957,False
obl,Obliquity,76.0,data/raw/obl_800_inter100.txt,0.396251,13.443752346442809,0.8773817320836361,50.27027027027028,False
obl,Obliquity,76.1,data/raw/obl_800_inter100.txt,0.396439,13.457903664702222,0.8915330503430496,51.081081081081095,False
obl,Obliquity,76.2,data/raw/obl_800_inter100.txt,0.396628,13.472054982961636,0.9056843686024632,51.89189189189191,False
obl,Obliquity,76.3,data/raw/obl_800_inter100.txt,0.39682,13.48620630122105,0.9198356868618767,52.70270270270272,False
obl,Obliquity,76.4,data/raw/obl_800_inter100.txt,0.397013,13.500357619480463,0.9339870051212902,53.51351351351353,False
obl,Obliquity,76.5,data/raw/obl_800_inter100.txt,0.397208,13.514508937739876,0.9481383233807037,54.324324324324344,False
obl,Obliquity,76.6,data/raw/obl_800_inter100.txt,0.397405,13.528660255999288,0.9622896416401154,55.13513513513506,False
obl,Obliquity,76.7,data/raw/obl_800_inter100.txt,0.397604,13.542811574258703,0.9764409598995307,55.94594594594597,False
obl,Obliquity,76.8,data/raw/obl_800_inter100.txt,0.397805,13.556962892518117,0.9905922781589442,56.756756756756786,False
obl,Obliquity,76.9,data/raw/obl_800_inter100.txt,0.398007,13.57111421077753,1.0047435964183578,57.56756756756759,False
obl,Obliquity,77.0,data/raw/obl_800_inter100.txt,0.398211,13.585265529036944,1.0188949146777713,58.37837837837841,False
obl,Obliquity,77.1,data/raw/obl_800_inter100.txt,0.398416,13.599416847296355,1.033046232937183,59.18918918918912,False
obl,Obliquity,77.2,data/raw/obl_800_inter100.txt,0.398623,13.61356816555577,1.0471975511965983,60.000000000000036,False
obl,Obliquity,77.3,data/raw/obl_800_inter100.txt,0.398832,13.627719483815184,1.0613488694560118,60.81081081081085,False
obl,Obliquity,77.4,data/raw/obl_800_inter100.txt,0.399042,13.641870802074598,1.0755001877154253,61.62162162162166,False
obl,Obliquity,77.5,data/raw/obl_800_inter100.txt,0.399254,13.656022120334011,1.0896515059748388,62.43243243243247,False
obl,Obliquity,77.6,data/raw/obl_800_inter100.txt,0.399466,13.670173438593423,1.1038028242342506,63.243243243243185,False
obl,Obliquity,77.7,data/raw/obl_800_inter100.txt,0.399681,13.684324756852838,1.1179541424936659,64.05405405405409,False
obl,Obliquity,77.8,data/raw/obl_800_inter100.txt,0.399896,13.69847607511225,1.1321054607530776,64.86486486486481,False
obl,Obliquity,77.9,data/raw/obl_800_inter100.txt,0.400113,13.712627393371665,1.146256779012493,65.67567567567572,False
obl,Obliquity,78.0,data/raw/obl_800_inter100.txt,0.400331,13.726778711631079,1.1604080972719064,66.48648648648654,False
obl,Obliquity,78.1,data/raw/obl_800_inter100.txt,0.40055,13.74093002989049,1.1745594155313182,67.29729729729725,False
obl,Obliquity,78.2,data/raw/obl_800_inter100.txt,0.40077,13.755081348149906,1.1887107337907334,68.10810810810815,False
obl,Obliquity,78.3,data/raw/obl_800_inter100.txt,0.400992,13.769232666409318,1.2028620520501452,68.91891891891888,False
obl,Obliquity,78.4,data/raw/obl_800_inter100.txt,0.401214,13.783383984668733,1.2170133703095605,69.72972972972978,False
obl,Obliquity,78.5,data/raw/obl_800_inter100.txt,0.401437,13.797535302928146,1.231164688568974,70.5405405405406,False
obl,Obliquity,78.6,data/raw/obl_800_inter100.txt,0.401662,13.811686621187558,1.2453160068283857,71.35135135135131,False
obl,Obliquity,78.7,data/raw/obl_800_inter100.txt,0.401887,13.825837939446973,1.259467325087801,72.16216216216222,False
obl,Obliquity,78.8,data/raw/obl_800_inter100.txt,0.402113,13.839989257706385,1.2736186433472128,72.97297297297294,False
obl,Obliquity,78.9,data/raw/obl_800_inter100.txt,0.40234,13.8541405759658,1.287769961606628,73.78378378378385,False
obl,Obliquity,79.0,data/raw/obl_800_inter100.txt,0.402568,13.868291894225214,1.3019212798660416,74.59459459459467,False
obl,Obliquity,79.1,data/raw/obl_800_inter100.txt,0.402797,13.882443212484626,1.3160725981254533,75.40540540540538,False
obl,Obliquity,79.2,data/raw/obl_800_inter100.txt,0.403026,13.896594530744041,1.3302239163848686,76.21621621621628,False
obl,Obliquity,79.3,data/raw/obl_800_inter100.txt,0.403256,13.910745849003453,1.3443752346442803,77.027027027027,False
obl,Obliquity,79.4,data/raw/obl_800_inter100.txt,0.403487,13.924897167262868,1.3585265529036956,77.83783783783791,False
obl,Obliquity,79.5,data/raw/obl_800_inter100.txt,0.403718,13.93904848552228,1.3726778711631074,78.64864864864862,False
obl,Obliquity,79.6,data/raw/obl_800_inter100.txt,0.40395,13.953199803781693,1.3868291894225209,79.45945945945944,False
obl,Obliquity,79.7,data/raw/obl_800_inter100.txt,0.404182,13.967351122041109,1.4009805076819362,80.27027027027034,False
obl,Obliquity,79.8,data/raw/obl_800_inter100.txt,0.404415,13.98150244030052,1.415131825941348,81.08108108108107,False
obl,Obliquity,79.9,data/raw/obl_800_inter100.txt,0.404648,13.995653758559936,1.4292831442007632,81.89189189189197,False
obl,Obliquity,80.0,data/raw/obl_800_inter100.txt,0.404882,14.009805076819347,1.443434462460175,82.70270270270268,False
obl,Obliquity,80.1,data/raw/obl_800_inter100.txt,0.405116,14.023956395078761,1.4575857807195884,83.5135135135135,False
obl,Obliquity,80.2,data/raw/obl_800_inter100.txt,0.40535,14.038107713338176,1.4717370989790037,84.32432432432441,False
obl,Obliquity,80.3,data/raw/obl_800_inter100.txt,0.405585,14.052259031597588,1.4858884172384155,85.13513513513513,False
obl,Obliquity,80.4,data/raw/obl_800_inter100.txt,0.40582,14.066410349857003,1.5000397354978308,85.94594594594604,False
obl,Obliquity,80.5,data/raw/obl_800_inter100.txt,0.406054,14.080561668116415,1.5141910537572425,86.75675675675674,False
obl,Obliquity,80.6,data/raw/obl_800_inter100.txt,0.406289,14.094712986375828,1.528342372016656,87.56756756756756,False
obl,Obliquity,80.7,data/raw/obl_800_inter100.txt,0.406524,14.108864304635242,1.5424936902760695,88.37837837837837,False
obl,Obliquity,80.8,data/raw/obl_800_inter100.txt,0.406759,14.123015622894656,1.556645008535483,89.1891891891892,False
obl,Obliquity,80.9,data/raw/obl_800_inter100.txt,0.406994,14.13716694115407,1.5707963267948983,90.0000000000001,False
obl,Obliquity,81.0,data/raw/obl_800_inter100.txt,0.407229,14.151318259413483,1.58494764505431,90.8108108108108,False
obl,Obliquity,81.1,data/raw/obl_800_inter100.txt,0.407464,14.165469577672896,1.5990989633137236,91.62162162162163,False
obl,Obliquity,81.2,data/raw/obl_800_inter100.txt,0.407698,14.17962089593231,1.613250281573137,92.43243243243244,False
obl,Obliquity,81.3,data/raw/obl_800_inter100.txt,0.407933,14.193772214191723,1.6274015998325506,93.24324324324326,False
obl,Obliquity,81.4,data/raw/obl_800_inter100.txt,0.408167,14.207923532451138,1.641552918091966,94.05405405405416,False
obl,Obliquity,81.5,data/raw/obl_800_inter100.txt,0.4084,14.22207485071055,1.6557042363513776,94.86486486486487,False
obl,Obliquity,81.6,data/raw/obl_800_inter100.txt,0.408634,14.236226168969964,1.6698555546107912,95.67567567567569,False
obl,Obliquity,81.7,data/raw/obl_800_inter100.txt,0.408867,14.250377487229377,1.6840068728702047,96.4864864864865,False
obl,Obliquity,81.8,data/raw/obl_800_inter100.txt,0.409099,14.26452880548879,1.6981581911296182,97.29729729729732,False
obl,Obliquity,81.9,data/raw/obl_800_inter100.txt,0.409331,14.278680123748204,1.7123095093890317,98.10810810810813,False
obl,Obliquity,82.0,data/raw/obl_800_inter100.txt,0.409563,14.292831442007618,1.7264608276484452,98.91891891891893,False
obl,Obliquity,82.1,data/raw/obl_800_inter100.txt,0.409794,14.30698276026703,1.740612145907857,99.72972972972966,False
obl,Obliquity,82.2,data/raw/obl_800_inter100.txt,0.410024,14.321134078526445,1.7547634641672722,100.54054054054056,False
obl,Obliquity,82.3,data/raw/obl_800_inter100.txt,0.410254,14.335285396785858,1.7689147824266858,101.35135135135138,False
obl,Obliquity,82.4,data/raw/obl_800_inter100.txt,0.410483,14.349436715045272,1.7830661006860993,102.16216216216219,False
obl,Obliquity,82.5,data/raw/obl_800_inter100.txt,0.410712,14.363588033304685,1.7972174189455128,102.972972972973,False
obl,Obliquity,82.6,data/raw/obl_800_inter100.txt,0.41094,14.377739351564097,1.8113687372049245,103.78378378378372,False
obl,Obliquity,82.7,data/raw/obl_800_inter100.txt,0.411167,14.391890669823512,1.8255200554643398,104.59459459459462,False
obl,Obliquity,82.8,data/raw/obl_800_inter100.txt,0.411393,14.406041988082926,1.8396713737237533,105.40540540540545,False
obl,Obliquity,82.9,data/raw/obl_800_inter100.txt,0.411618,14.42019330634234,1.8538226919831668,106.21621621621625,False
obl,Obliquity,83.0,data/raw/obl_800_inter100.txt,0.411843,14.434344624601753,1.8679740102425804,107.02702702702706,False
obl,Obliquity,83.1,data/raw/obl_800_inter100.txt,0.412066,14.448495942861165,1.882125328501992,107.83783783783778,False
obl,Obliquity,83.2,data/raw/obl_800_inter100.txt,0.412288,14.46264726112058,1.8962766467614074,108.64864864864869,False
obl,Obliquity,83.3,data/raw/obl_800_inter100.txt,0.41251,14.476798579379992,1.9104279650208191,109.4594594594594,False
obl,Obliquity,83.4,data/raw/obl_800_inter100.txt,0.41273,14.490949897639407,1.9245792832802344,110.27027027027032,False
obl,Obliquity,83.5,data/raw/obl_800_inter100.txt,0.412949,14.50510121589882,1.938730601539648,111.08108108108112,False
obl,Obliquity,83.6,data/raw/obl_800_inter100.txt,0.413167,14.519252534158232,1.9528819197990597,111.89189189189185,False
obl,Obliquity,83.7,data/raw/obl_800_inter100.txt,0.413384,14.533403852417647,1.967033238058475,112.70270270270275,False
obl,Obliquity,83.8,data/raw/obl_800_inter100.txt,0.413599,14.54755517067706,1.9811845563178867,113.51351351351346,False
obl,Obliquity,83.9,data/raw/obl_800_inter100.txt,0.413813,14.561706488936474,1.995335874577302,114.32432432432438,False
obl,Obliquity,84.0,data/raw/obl_800_inter100.txt,0.414026,14.575857807195888,2.0094871928367155,115.13513513513519,False
obl,Obliquity,84.1,data/raw/obl_800_inter100.txt,0.414237,14.5900091254553,2.0236385110961272,115.94594594594591,False
obl,Obliquity,84.2,data/raw/obl_800_inter100.txt,0.414447,14.604160443714715,2.0377898293555425,116.75675675675681,False
obl,Obliquity,84.3,data/raw/obl_800_inter100.txt,0.414655,14.618311761974127,2.0519411476149543,117.56756756756752,False
obl,Obliquity,84.4,data/raw/obl_800_inter100.txt,0.414862,14.632463080233542,2.0660924658743696,118.37837837837844,False
obl,Obliquity,84.5,data/raw/obl_800_inter100.txt,0.415067,14.646614398492954,2.0802437841337813,119.18918918918915,False
obl,Obliquity,84.6,data/raw/obl_800_inter100.txt,0.415271,14.660765716752367,2.094395102393195,119.99999999999997,False
obl,Obliquity,84.7,data/raw/obl_800_inter100.txt,0.415473,14.674917035011783,2.10854642065261,120.81081081081088,False
obl,Obliquity,84.8,data/raw/obl_800_inter100.txt,0.415673,14.689068353271194,2.122697738912022,121.62162162162159,False
obl,Obliquity,84.9,data/raw/obl_800_inter100.txt,0.415872,14.70321967153061,2.136849057171437,122.4324324324325,False
obl,Obliquity,85.0,data/raw/obl_800_inter100.txt,0.416068,14.717370989790021,2.151000375430849,123.24324324324321,False
obl,Obliquity,85.1,data/raw/obl_800_inter100.txt,0.416263,14.731522308049435,2.1651516936902624,124.05405405405403,False
obl,Obliquity,85.2,data/raw/obl_800_inter100.txt,0.416457,14.74567362630885,2.1793030119496777,124.86486486486494,False
obl,Obliquity,85.3,data/raw/obl_800_inter100.txt,0.416648,14.759824944568262,2.1934543302090894,125.67567567567565,False
obl,Obliquity,85.4,data/raw/obl_800_inter100.txt,0.416838,14.773976262827677,2.2076056484685047,126.48648648648657,False
obl,Obliquity,85.5,data/raw/obl_800_inter100.txt,0.417025,14.788127581087089,2.2217569667279164,127.29729729729728,False
obl,Obliquity,85.6,data/raw/obl_800_inter100.txt,0.417211,14.802278899346502,2.23590828498733,128.1081081081081,False
obl,Obliquity,85.7,data/raw/obl_800_inter100.txt,0.417395,14.816430217605916,2.2500596032467435,128.9189189189189,False
obl,Obliquity,85.8,data/raw/obl_800_inter100.txt,0.417577,14.83058153586533,2.264210921506157,129.7297297297297,False
obl,Obliquity,85.9,data/raw/obl_800_inter100.txt,0.417756,14.844732854124745,2.2783622397655723,130.54054054054063,False
obl,Obliquity,86.0,data/raw/obl_800_inter100.txt,0.417934,14.858884172384156,2.292513558024984,131.35135135135135,False
obl,Obliquity,86.1,data/raw/obl_800_inter100.txt,0.418109,14.87303549064357,2.3066648762843975,132.16216216216216,False
obl,Obliquity,86.2,data/raw/obl_800_inter100.txt,0.418282,14.887186808902984,2.320816194543811,132.97297297297297,False
obl,Obliquity,86.3,data/raw/obl_800_inter100.txt,0.418454,14.901338127162397,2.3349675128032246,133.78378378378378,False
obl,Obliquity,86.4,data/raw/obl_800_inter100.txt,0.418622,14.915489445421812,2.34911883106264,134.5945945945947,False
obl,Obliquity,86.5,data/raw/obl_800_inter100.txt,0.418789,14.929640763681224,2.3632701493220516,135.40540540540542,False
obl,Obliquity,86.6,data/raw/obl_800_inter100.txt,0.418953,14.943792081940638,2.377421467581465,136.21621621621622,False
obl,Obliquity,86.7,data/raw/obl_800_inter100.txt,0.419115,14.957943400200051,2.3915727858408786,137.02702702702703,False
obl,Obliquity,86.8,data/raw/obl_800_inter100.txt,0.419274,14.972094718459465,2.405724104100292,137.83783783783784,False
obl,Obliquity,86.9,data/raw/obl_800_inter100.txt,0.419431,14.986246036718878,2.4198754223597057,138.64864864864865,False
obl,Obliquity,87.0,data/raw/obl_800_inter100.txt,0.419586,15.000397354978292,2.434026740619119,139.45945945945948,False
obl,Obliquity,87.1,data/raw/obl_800_inter100.txt,0.419738,15.014548673237705,2.4481780588785327,140.2702702702703,False
